timestamp,temperature,humidity,occupancy,energy,anomaly
2024-01-02 15:00:00,22.393722471738247,25.63868893359175,0,20.528244223910242,0
2024-01-02 16:00:00,23.47693315999082,39.86242547474682,4,34.06364856984515,0
2024-01-02 17:00:00,22.34273656237994,48.86125798334872,7,38.112120220353205,0
2024-01-02 18:00:00,21.768703435223518,48.30629607273935,2,29.316757231122796,0
2024-01-02 19:00:00,21.397792608821423,37.71451871706864,5,30.92102991405416,0
2024-01-02 20:00:00,19.042956019265144,36.988939698191096,4,29.811884281238427,0
2024-01-02 21:00:00,20.560311583210584,42.34387128037512,5,32.51870818824549,0
2024-01-02 22:00:00,21.078722458080424,35.00807280405854,9,39.10028602966153,0
2024-01-02 23:00:00,24.11424445243783,41.50895949909733,0,23.969256553927785,0
2024-01-03 00:00:00,22.687236579136922,43.83040139192345,6,36.28049967600683,0
2024-01-03 01:00:00,18.47391968927453,46.13466611942154,8,151.20253716341014,1
2024-01-03 02:00:00,22.64816793878959,39.499229617600236,1,29.955385184210314,0
2024-01-03 03:00:00,21.229835439167367,38.98163124911517,9,41.063591281803184,0
2024-01-03 04:00:00,20.646155999388082,35.6100870662172,4,28.806164559925396,0
2024-01-03 05:00:00,23.223352577681737,35.865598229800696,9,37.18008223600171,0
2024-01-03 06:00:00,24.0619990449919,38.86760554049236,3,28.17044478502091,0
2024-01-03 07:00:00,23.862560238232398,41.83682753408089,5,34.22885630776865,0
2024-01-03 08:00:00,20.321564953554724,44.567923131166246,5,32.10103297485239,0
2024-01-03 09:00:00,21.381575248297573,35.984105246598276,1,57.975915555617966,1
2024-01-03 10:00:00,22.662526862807127,47.46344284479761,1,30.72107523295518,0
2024-01-03 11:00:00,23.95109025424472,38.64438199478715,3,29.626441353035467,0
2024-01-03 12:00:00,21.04165152430942,39.89316352825782,0,22.72519880343593,0
2024-01-03 13:00:00,21.628682046672367,36.263941604260886,8,36.345142383938,0
2024-01-03 14:00:00,19.787330051987944,27.878798698635293,6,32.61239408512373,0
2024-01-03 15:00:00,19.60758675183866,44.42022698180525,6,34.70470421448377,0
2024-01-03 16:00:00,23.625051644788396,43.684219485462165,2,27.876064337731137,0
2024-01-03 17:00:00,24.712480057141647,38.593362214408934,2,24.77274705827462,0
2024-01-03 18:00:00,21.855979756839332,40.33495358612436,0,22.90627212675424,0
2024-01-03 19:00:00,24.007065795784047,42.5796960885205,2,27.67332572089337,0
2024-01-03 20:00:00,22.723272050095268,32.18727071556729,2,28.38697673175162,0
2024-01-03 21:00:00,20.70976049078975,37.35473661326853,3,31.249098613379335,0
2024-01-03 22:00:00,22.722791211016826,43.971323398109135,3,28.082231635408604,0
2024-01-03 23:00:00,25.07607313293194,33.72855288415376,2,24.4122959559501,0
2024-01-04 00:00:00,21.928347921780098,41.46778966083315,9,40.85187158888709,0
2024-01-04 01:00:00,25.129287311628012,33.21709097688297,7,34.89769515809036,0
2024-01-04 02:00:00,16.76050979182051,42.33214991216763,7,35.51473302093397,0
2024-01-04 03:00:00,23.643805008750448,39.82179258851258,0,23.115193302757863,0
2024-01-04 04:00:00,22.17409413647634,31.924340920472453,6,33.22541402549042,0
2024-01-04 05:00:00,21.401985299068265,45.82369677228586,1,28.480288724513823,0
2024-01-04 06:00:00,22.183521553071003,36.32704211600976,0,19.861430390667415,0
2024-01-04 07:00:00,18.024862170798215,35.948737814928094,2,25.787474874832334,0
2024-01-04 08:00:00,21.560656224324976,41.00284598615472,3,27.623877079368548,0
2024-01-04 09:00:00,22.714225143023494,45.743186747143575,5,39.37703429395238,0
2024-01-04 10:00:00,24.955788089483033,34.92089090510802,9,44.196113248772704,0
2024-01-04 11:00:00,20.963459563452705,40.308399249239855,4,30.34808888472584,0
2024-01-04 12:00:00,20.383012794213624,42.14408250165287,3,26.90756425854259,0
2024-01-04 13:00:00,20.996485912830927,43.46552803631572,7,35.22816940796101,0
2024-01-04 14:00:00,23.83080423540415,40.882207776386124,3,31.92732145476697,0
2024-01-04 15:00:00,22.65750221931937,38.16486080458339,9,40.717403817973704,0
2024-01-04 16:00:00,20.940479592465923,35.8620488967564,1,25.082588236763794,0
2024-01-04 17:00:00,23.02653486622671,40.43071941523188,2,32.0509411962742,0
2024-01-04 18:00:00,22.19415509869608,34.639304940071966,5,29.948103153937385,0
2024-01-04 19:00:00,23.937289981065778,25.393247582526964,7,31.126342777774802,0
2024-01-04 20:00:00,20.595893812245293,42.18279902078834,7,37.3379070814244,0
2024-01-04 21:00:00,21.344675706804463,44.519674205430974,8,42.31775933793612,0
2024-01-04 22:00:00,21.215783693735684,28.18533782229081,6,29.182572613983567,0
2024-01-04 23:00:00,19.072970103735763,34.95134647645031,1,22.091138472321468,0
2024-01-05 00:00:00,22.59224055412915,43.09577130502599,7,40.96493899091435,0
2024-01-05 01:00:00,22.52211054435978,50.2874773485585,6,130.94094640878708,1
2024-01-05 02:00:00,22.01022691328492,40.10396853837704,7,145.05651622832158,1
2024-01-05 03:00:00,21.530825733249706,36.35998529385433,2,24.593202267583585,0
2024-01-05 04:00:00,19.169258515899173,39.0855177944758,6,33.55859777823493,0
2024-01-05 05:00:00,21.15870935446928,46.87438209574093,9,44.06123788712429,0
2024-01-05 06:00:00,21.314570966946462,36.77017910437732,8,38.129956230562605,0
2024-01-05 07:00:00,20.39544546155676,36.004039966748735,2,22.97848991657929,0
2024-01-05 08:00:00,21.67742857666798,37.58628238908984,9,39.11210672859398,0
2024-01-05 09:00:00,22.80810171362908,35.23335695870644,5,34.8272439050754,0
2024-01-05 10:00:00,25.77237180242106,40.61335157997398,1,27.72805716305092,0
2024-01-05 11:00:00,22.349155625663677,48.1233922923478,1,29.292233755705876,0
2024-01-05 12:00:00,22.51510078144553,41.615396365580146,4,32.24275992076289,0
2024-01-05 13:00:00,21.851108168467665,38.73823248936856,4,32.16525596752824,0
2024-01-05 14:00:00,18.162457569401916,38.54094365542228,6,31.851219701452997,0
2024-01-05 15:00:00,21.946972249101567,32.18404595651671,1,21.093676617970928,0
2024-01-05 16:00:00,22.120460419882054,44.415548885735795,6,37.91229030735786,0
2024-01-05 17:00:00,26.926484224970572,39.61081401493599,4,35.60123433785719,0
2024-01-05 18:00:00,21.615278070437753,39.097600432046875,5,30.708356543239653,0
2024-01-05 19:00:00,22.603094684667226,55.965537839224304,7,40.93931907125344,0
2024-01-05 20:00:00,21.930576460589513,41.49376454182843,9,41.086964736381475,0
2024-01-05 21:00:00,19.662643924760935,36.24104474952408,3,29.943284597202986,0
2024-01-05 22:00:00,24.285645629030043,37.86821201897229,6,36.62955733054322,0
2024-01-05 23:00:00,23.503866065373547,45.74222854598378,5,32.82642793675013,0
2024-01-06 00:00:00,23.582063894086094,40.56635205268882,9,41.77497197967069,0
2024-01-06 01:00:00,20.18122509041052,32.80861010841316,1,21.44143806622834,0
2024-01-06 02:00:00,24.805588621872197,44.596144672876015,7,37.435098600791044,0
2024-01-06 03:00:00,19.19629787441544,36.65927957230503,9,38.386348975109776,0
2024-01-06 04:00:00,23.17371418760054,49.366488881087726,8,41.81672887891384,0
2024-01-06 05:00:00,26.380911251619956,45.40024032857324,4,34.08726267714763,0
2024-01-06 06:00:00,20.01892734973862,37.76339052170624,9,38.523718096617564,0
2024-01-06 07:00:00,20.867404540794457,46.40508180867556,3,33.2980139096975,0
2024-01-06 08:00:00,22.199302730175283,40.339277552637014,5,32.47402839867771,0
2024-01-06 09:00:00,20.9930486917676,44.263868375611096,7,37.875026971167664,0
2024-01-06 10:00:00,18.898673137867736,42.42366408647237,2,26.058906370322124,0
2024-01-06 11:00:00,22.137125949612056,35.76821672504563,9,38.78899429158504,0
2024-01-06 12:00:00,19.87539257254779,36.78225083841269,0,21.131381002533097,0
2024-01-06 13:00:00,22.94718486127036,45.14980408790581,3,31.14923484920245,0
2024-01-06 14:00:00,20.161151531532393,38.326123339467294,3,27.737925821404815,0
2024-01-06 15:00:00,25.09986881003508,37.981757683790015,0,22.2259954259617,0
2024-01-06 16:00:00,20.433493415327526,35.224387103253235,8,36.37181382413445,0
2024-01-06 17:00:00,21.35587696758865,42.11799532796731,2,28.833980832884233,0
2024-01-06 18:00:00,23.62703443473934,50.31262459621573,4,34.54767133347431,0
2024-01-06 19:00:00,19.53827136713209,34.66233542872864,5,30.491400137387153,0
2024-01-06 20:00:00,22.454919869208258,40.12109728336379,7,37.59786312106598,0
2024-01-06 21:00:00,24.614285508564855,47.061102777077146,5,37.26026384887341,0
2024-01-06 22:00:00,18.785033530877545,39.60179304377142,2,26.39035650859782,0
2024-01-06 23:00:00,22.36926771706461,42.26185898124867,5,33.51489033340847,0
2024-01-07 00:00:00,22.519765588496846,34.688032359265605,0,19.843621895843913,0
2024-01-07 01:00:00,23.56364574355462,42.141535486038244,3,27.986852860239033,0
2024-01-07 02:00:00,19.526098578243836,39.06427867497726,5,33.517705717087814,0
2024-01-07 03:00:00,19.359086773831446,44.928649978399314,6,36.69863927637765,0
2024-01-07 04:00:00,23.043883131233795,45.936930257823754,9,44.601750011639076,0
2024-01-07 05:00:00,22.593969346466373,52.94781821009307,2,32.80373719198646,0
2024-01-07 06:00:00,22.500985700691754,42.89816586606788,8,39.796830642914465,0
2024-01-07 07:00:00,22.69289641899395,41.62898158291083,6,34.58538984883913,0
2024-01-07 08:00:00,20.63995055684302,40.97192150788668,0,20.650736911191434,0
2024-01-07 09:00:00,22.464507394322005,38.23416853594656,1,22.523804264773972,0
2024-01-07 10:00:00,22.58614494659736,41.692419217308455,0,26.225115615591882,0
2024-01-07 11:00:00,20.571297163947264,38.52299294930485,8,36.85625675525679,0
2024-01-07 12:00:00,25.731549022289514,40.84230488134807,8,43.228184113970954,0
2024-01-07 13:00:00,22.947665841823575,46.587987678039795,6,37.07645756356243,0
2024-01-07 14:00:00,19.617393005594703,34.9672871736018,9,36.94640023839304,0
2024-01-07 15:00:00,23.31310721726766,45.699392805645225,2,27.17764185522711,0
2024-01-07 16:00:00,20.050636659545358,46.58557533669933,4,30.824682216806977,0
2024-01-07 17:00:00,23.574169207484903,39.40965736504461,3,32.446459379068415,0
2024-01-07 18:00:00,24.317191158014808,29.390725504957025,6,30.807393070934886,0
2024-01-07 19:00:00,20.358635363296578,36.96089006452784,8,41.50107834396594,0
2024-01-07 20:00:00,23.926752258488644,46.484972732805545,1,26.2276530941467,0
2024-01-07 21:00:00,22.825561853872998,39.88565968850559,7,38.87837877479066,0
2024-01-07 22:00:00,23.64412031998898,35.00348883852545,8,38.03260422304214,0
2024-01-07 23:00:00,25.793585965307894,37.476125393858915,9,41.49851143575925,0
2024-01-08 00:00:00,21.50922376799426,44.20310013252276,9,39.472700369503684,0
2024-01-08 01:00:00,20.49252767128502,42.7336678410069,8,38.8695782224421,0
2024-01-08 02:00:00,20.220971140748954,38.805339504151526,9,37.435515428887925,0
2024-01-08 03:00:00,20.368379430069123,38.16587794092656,6,30.270798897777645,0
2024-01-08 04:00:00,21.845796581171793,38.04120925478089,8,38.57445842345506,0
2024-01-08 05:00:00,22.682303949633287,35.387949077507486,8,36.68669048439738,0
2024-01-08 06:00:00,22.55338159866004,48.07687844734721,2,33.06845136578414,0
2024-01-08 07:00:00,23.654366498072047,38.3883976539433,3,31.34374597540466,0
2024-01-08 08:00:00,22.026003783755815,46.085792604127484,1,30.233604035789693,0
2024-01-08 09:00:00,24.907068154314633,47.60658025961226,9,43.37374234602519,0
2024-01-08 10:00:00,21.47068633352409,44.9915544907398,2,28.50508499424656,0
2024-01-08 11:00:00,27.440338333179238,37.84189843640976,4,27.83139677815044,0
2024-01-08 12:00:00,23.251334695530012,42.018650451683044,4,31.667657721896468,0
2024-01-08 13:00:00,20.285684887167434,39.87902196804542,5,32.3035457300467,0
2024-01-08 14:00:00,19.858215003877774,35.48149069634936,6,32.88165086624724,0
2024-01-08 15:00:00,22.96494483048637,41.62179640860801,6,35.884274516742245,0
2024-01-08 16:00:00,21.5530744293483,34.10480104420099,0,21.141162671437783,0
2024-01-08 17:00:00,23.428000988184184,45.93839694230782,1,22.069034308457617,0
2024-01-08 18:00:00,22.94647524914709,37.67691351350803,8,39.288755350789906,0
2024-01-08 19:00:00,21.854342174686256,41.0057982793642,9,42.19579035501246,0
2024-01-08 20:00:00,20.30641256386319,41.41643935773071,1,27.25418889450851,0
2024-01-08 21:00:00,18.97030555062827,38.705475131479616,5,100.97561772707644,1
2024-01-08 22:00:00,21.106970095865957,42.933469007376374,0,23.172051616719415,0
2024-01-08 23:00:00,23.712797588646943,37.62548171688738,2,29.35392715385163,0
2024-01-09 00:00:00,22.42818748826041,44.35648648728622,1,21.806371241117112,0
2024-01-09 01:00:00,19.508522442576023,33.27010159876626,2,22.705394639663602,0
2024-01-09 02:00:00,22.346361851702365,40.63189789773206,4,29.831130335053377,0
2024-01-09 03:00:00,22.770634759457675,49.694644995291426,9,44.22466727865364,0
2024-01-09 04:00:00,20.232285127597734,34.99834337697213,5,26.218259952432177,0
2024-01-09 05:00:00,22.307450211891055,36.61127514737574,8,40.77637897464569,0
2024-01-09 06:00:00,22.116417436892,42.569539248294575,9,41.32945069356588,0
2024-01-09 07:00:00,19.714059404338755,40.89790890969799,3,28.763995757396643,0
2024-01-09 08:00:00,22.715574720696566,41.753150496367795,6,36.32991495937841,0
2024-01-09 09:00:00,23.12156905273647,42.44593565073832,5,36.81954501134363,0
2024-01-09 10:00:00,24.166102486350553,43.17360734280885,1,23.311233176269837,0
2024-01-09 11:00:00,24.107604104069807,45.54849920978111,9,43.94299414590886,0
2024-01-09 12:00:00,19.244661264085817,42.04909328464257,7,38.5294151388454,0
2024-01-09 13:00:00,20.124349920169756,38.79371172690729,6,33.50431558471568,0
2024-01-09 14:00:00,23.03007053441732,43.362868506013655,6,34.62135703273616,0
2024-01-09 15:00:00,23.027571901824416,49.49940967447608,7,39.155828621943456,0
2024-01-09 16:00:00,23.030095372612095,39.33683126808713,0,22.530213063119376,0
2024-01-09 17:00:00,29.70546298130944,35.12735347664679,0,23.94883747460278,0
2024-01-09 18:00:00,23.141781021386333,45.53540334643486,7,38.92588928048891,0
2024-01-09 19:00:00,24.271131280361196,39.39809418023201,3,32.971488700620206,0
2024-01-09 20:00:00,23.908003526986406,29.13665226992982,4,27.500267913397185,0
2024-01-09 21:00:00,23.302782502611596,44.23710838575211,7,37.94717581847343,0
2024-01-09 22:00:00,21.369461510719308,37.32335907023039,4,93.56029687457868,1
2024-01-09 23:00:00,23.517938440986534,39.5473335884792,9,41.273528569109274,0
2024-01-10 00:00:00,20.454349570924855,41.65990165284507,3,26.06677501462618,0
2024-01-10 01:00:00,21.526362786519982,40.95249839889533,5,32.92655403737054,0
2024-01-10 02:00:00,21.02927290434179,43.547259085695195,4,31.381031313085604,0
2024-01-10 03:00:00,22.163748278772644,37.82256814715078,6,36.38000127440787,0
2024-01-10 04:00:00,26.629317133347016,42.565528990880416,9,42.140012467532316,0
2024-01-10 05:00:00,18.265469614816503,38.702266612080415,6,34.708053756543265,0
2024-01-10 06:00:00,23.372520380749027,43.694052404437514,3,30.59881428750588,0
2024-01-10 07:00:00,18.774568257620697,43.07683742006527,4,84.41516801189533,1
2024-01-10 08:00:00,21.056136268421135,35.32280648977702,2,22.50735345698982,0
2024-01-10 09:00:00,24.177901193934733,45.42991058087516,3,35.586700827046975,0
2024-01-10 10:00:00,22.128560038190926,37.32018277442976,3,27.940502805753507,0
2024-01-10 11:00:00,19.844510444141388,44.040288991405724,2,29.007350152953386,0
2024-01-10 12:00:00,20.569392581480063,41.8364365670067,9,37.41938847162579,0
2024-01-10 13:00:00,23.35919549786935,49.190918383975614,4,39.71226304005516,0
2024-01-10 14:00:00,20.539266736565725,38.88267008814074,4,31.72092365145934,0
2024-01-10 15:00:00,22.43291717916395,38.25341601940901,6,34.181602967094264,0
2024-01-10 16:00:00,22.091143679807626,39.90290197056134,3,28.404110715361195,0
2024-01-10 17:00:00,20.696799304788367,38.48410108582862,3,29.36282623474876,0
2024-01-10 18:00:00,26.28788817865065,43.99970950971025,8,43.698220315688495,0
2024-01-10 19:00:00,23.267838044636022,31.91844695781706,5,86.18901399940053,1
2024-01-10 20:00:00,17.949714826684787,34.73158790426823,3,25.416091301027322,0
2024-01-10 21:00:00,22.372908629538856,34.66098539210404,1,84.40764227022433,1
2024-01-10 22:00:00,20.676427070463223,44.751537959867875,5,30.280267817031618,0
2024-01-10 23:00:00,23.704866669592448,48.553066862909624,1,27.675803968440604,0
2024-01-11 00:00:00,20.414958523134597,39.47775390731264,4,26.7570777171754,0
2024-01-11 01:00:00,21.7705271170662,39.155891384049944,5,33.84121566315309,0
2024-01-11 02:00:00,23.009974557960913,40.35026081556591,3,28.25843758158359,0
2024-01-11 03:00:00,23.731510388340244,45.80939151304095,2,26.465416490724053,0
2024-01-11 04:00:00,19.59940718588845,35.36323432904713,6,30.821100843620428,0
2024-01-11 05:00:00,21.330997528318104,41.191844913673926,1,25.3217646411928,0
2024-01-11 06:00:00,21.050109377678087,44.87598814891215,5,33.57739436840107,0
2024-01-11 07:00:00,20.693341534852575,42.50547084969923,3,26.75199890427051,0
2024-01-11 08:00:00,25.530908480562193,40.94790808299372,5,31.640089461717977,0
2024-01-11 09:00:00,22.80996342192191,45.005230462835705,3,31.05441642387267,0
2024-01-11 10:00:00,19.47823209132991,26.483838535003812,3,22.52273139266518,0
2024-01-11 11:00:00,23.835723894109552,43.38937659765454,3,30.418513506623032,0
2024-01-11 12:00:00,26.244312394025265,36.72962158436288,8,39.8216722973449,0
2024-01-11 13:00:00,24.064930521102294,30.846835515717714,6,34.1466472896171,0
2024-01-11 14:00:00,18.961260068091974,42.556012997624904,2,27.941326936873285,0
2024-01-11 15:00:00,21.0315318542675,46.86829272581479,2,28.869272146795073,0
2024-01-11 16:00:00,24.533822298373245,39.31275742686154,5,33.4198132777258,0
2024-01-11 17:00:00,20.58466106876244,44.76437273601469,5,33.77116943137724,0
2024-01-11 18:00:00,22.887638856292458,48.06139128994323,3,31.183762880609954,0
2024-01-11 19:00:00,23.549268106858673,46.57457226792024,8,38.461899026539164,0
2024-01-11 20:00:00,20.146139056843833,48.199822646856965,3,32.716908665058156,0
2024-01-11 21:00:00,21.8809492878764,43.71063745535946,8,41.86054360552164,0
2024-01-11 22:00:00,15.517465319861856,40.377168194507966,3,80.43731442224099,1
2024-01-11 23:00:00,19.95122471733142,31.990170940514158,1,26.133662253775174,0
2024-01-12 00:00:00,21.49486369721368,38.76968755935026,1,22.026297851906396,0
2024-01-12 01:00:00,19.504433636070303,35.78376702341904,4,27.816547084303206,0
2024-01-12 02:00:00,25.26482260786327,50.85471358748907,3,38.91190457391864,0
2024-01-12 03:00:00,19.139717244078735,39.120570937838316,6,33.2249286722264,0
2024-01-12 04:00:00,21.119911026606033,40.61602403392243,4,31.23318452857325,0
2024-01-12 05:00:00,22.261481154572184,42.75742688020234,5,30.915708737957637,0
2024-01-12 06:00:00,24.88254657813223,40.21801223186227,9,42.807254221778344,0
2024-01-12 07:00:00,19.128275697641122,48.47525520215376,3,33.97059515898487,0
2024-01-12 08:00:00,24.32632750430992,36.88675319132774,1,27.802441329760338,0
2024-01-12 09:00:00,22.020466122039174,40.97303727618621,9,40.08217500083836,0
2024-01-12 10:00:00,20.036982697904097,36.28764707150976,8,36.11215273726814,0
2024-01-12 11:00:00,22.924206948526543,33.399887443896475,9,37.22026912244369,0
2024-01-12 12:00:00,22.398119391146942,36.94115454547357,6,32.57907977871613,0
2024-01-12 13:00:00,20.79956624568241,39.81481601475794,3,24.523804069695643,0
2024-01-12 14:00:00,22.13960416998004,37.8534888774137,2,26.256209398894644,0
2024-01-12 15:00:00,21.22937280627648,36.53789510063072,9,135.68653098200693,1
2024-01-12 16:00:00,22.227034690502496,32.96841268164083,2,25.714904997930994,0
2024-01-12 17:00:00,23.324261349042093,39.584472136856526,8,42.26995029550947,0
2024-01-12 18:00:00,25.172033632290706,32.47639812984499,4,32.47543505695084,0
2024-01-12 19:00:00,19.5243690023463,43.80027981844801,2,25.808652267562294,0
2024-01-12 20:00:00,26.266066749312532,40.41219876467252,4,31.737679681245126,0
2024-01-12 21:00:00,18.095824400954996,32.712242502675345,1,19.41921583757719,0
2024-01-12 22:00:00,21.696429809928834,38.453954614750685,3,24.950277392505523,0
2024-01-12 23:00:00,23.176634412969154,36.239217972047086,9,40.52474306368985,0
2024-01-13 00:00:00,22.561983735470065,41.595872552095905,1,19.95082484020963,0
2024-01-13 01:00:00,20.75460096035881,46.702252230115725,1,27.570807167786896,0
2024-01-13 02:00:00,21.58375549928545,30.624137651771278,7,34.122880916611855,0
2024-01-13 03:00:00,21.013998130682335,40.575130395737084,0,23.622417917051973,0
2024-01-13 04:00:00,20.821270486111576,39.1993360221668,6,36.2844686156021,0
2024-01-13 05:00:00,23.69920419404205,43.35670038225233,4,33.254201388374426,0
2024-01-13 06:00:00,22.714030971930093,41.06598314118845,7,40.93995390363109,0
2024-01-13 07:00:00,20.614180809478693,36.240153341305906,0,22.42302802903554,0
2024-01-13 08:00:00,23.799199750866503,38.40473032166691,6,33.90676527830122,0
2024-01-13 09:00:00,22.61459904175322,36.019870715982556,4,29.637838651379617,0
2024-01-13 10:00:00,23.62572423767792,45.38003569299299,3,26.904290773236585,0
2024-01-13 11:00:00,23.259257683847224,40.106558243359714,6,33.8572154339872,0
2024-01-13 12:00:00,20.342009978155854,49.50595342876504,9,126.64768635780871,1
2024-01-13 13:00:00,20.87963791960606,39.69669593092689,1,25.44137495819643,0
2024-01-13 14:00:00,23.494587210246525,36.45796616544769,0,21.183961397673947,0
2024-01-13 15:00:00,23.22074053086693,32.43142803693586,0,18.847270648645363,0
2024-01-13 16:00:00,21.958196812071705,30.984301618720274,0,42.55398552188771,1
2024-01-13 17:00:00,22.234654766617563,32.07932028497255,4,27.54828843161391,0
2024-01-13 18:00:00,24.55532979157685,41.33563325505742,9,46.580058477041504,0
2024-01-13 19:00:00,20.81685722232834,42.54362511614967,6,35.71373021580313,0
2024-01-13 20:00:00,23.094194762340077,32.094046489839336,1,25.0544701528322,0
2024-01-13 21:00:00,21.595614695132213,44.475191570380574,9,40.340256353351776,0
2024-01-13 22:00:00,21.56463759354556,37.5846947415828,7,32.91082769904318,0
2024-01-13 23:00:00,24.19755370397438,40.73396505992775,3,27.876811441789382,0
2024-01-14 00:00:00,23.65083269797606,48.06110314127712,2,30.04948507305589,0
2024-01-14 01:00:00,23.627019272001277,44.48419657932766,9,39.17051092284042,0
2024-01-14 02:00:00,24.61095761430866,38.65734676047084,7,35.889502002476036,0
2024-01-14 03:00:00,22.042007683265517,35.544038872923565,1,22.51149413156724,0
2024-01-14 04:00:00,23.363905942589927,29.240922993353475,2,21.812379257174403,0
2024-01-14 05:00:00,21.379466486813087,36.4042334037879,2,21.363637229893254,0
2024-01-14 06:00:00,22.648332704976884,38.94434880586153,9,41.58677839066642,0
2024-01-14 07:00:00,21.739713891264632,35.06410236424408,0,21.480830544674667,0
2024-01-14 08:00:00,22.193991929985437,39.34371516453847,5,34.45817024961452,0
2024-01-14 09:00:00,23.190314050873827,40.38425941479384,1,23.48958335137018,0
2024-01-14 10:00:00,20.363558633533057,38.875720090959604,0,23.364340830149352,0
2024-01-14 11:00:00,26.18477455137092,36.7499870958827,1,29.175991793424043,0
2024-01-14 12:00:00,19.987965237000594,40.84327335983364,5,32.771394090924105,0
2024-01-14 13:00:00,19.571622774424537,42.209703247847045,3,27.228849772673062,0
2024-01-14 14:00:00,24.316221747000135,34.54800461278577,5,32.812673556354284,0
2024-01-14 15:00:00,23.58332538792587,47.054661898731354,8,40.592486484991184,0
2024-01-14 16:00:00,23.24823963410431,39.50705933857869,9,39.82767050326826,0
2024-01-14 17:00:00,23.25669101852856,40.09424811472424,9,43.0231407226882,0
2024-01-14 18:00:00,21.97550645430617,43.541072116282784,7,37.77197422246352,0
2024-01-14 19:00:00,20.20549125702834,41.16608065631751,0,24.86276113230948,0
2024-01-14 20:00:00,22.15160911638745,44.76568316956622,7,37.62066353057645,0
2024-01-14 21:00:00,20.645676576975777,41.43562082600912,8,38.071175374950606,0
2024-01-14 22:00:00,23.9502394668355,36.93781312679781,5,31.923441680994152,0
2024-01-14 23:00:00,21.705885236995723,41.80751762603051,9,39.154831028932605,0
2024-01-15 00:00:00,20.349005606414977,34.28136896339669,4,30.087763289459676,0
2024-01-15 01:00:00,21.357228316694012,40.542798528882614,5,37.212877046240095,0
2024-01-15 02:00:00,22.825862908551247,39.8338500467777,5,32.59863199117663,0
2024-01-15 03:00:00,20.87255089439205,38.9594157136373,8,36.763108273937206,0
